,cell_index,name,age,X,signal_level,dz/dt,time_win_left,time_win_right,mortality,status
3948,336,17-08-ATT,38.5,0.49346726838862315,0.11338539580643935,0.007253539500963349,35,42,68,1
3949,336,17-08-ATT,45.5,0.9210113362141663,0.12644030058440245,0.01214026609075964,42,49,68,1
3950,336,17-08-ATT,52.5,2.353793775538276,0.14728364481147369,0.026635609343580818,49,56,68,1
3951,336,17-08-ATT,59.5,6.44760789239468,0.19920855541688204,0.053943532352328155,56,63,68,1
3952,336,17-08-ATT,66.5,18.41942428185052,0.38971151915809604,0.07877375689605175,63,70,68,1
3953,336,17-08-ATT,73.5,13.775495382051648,0.6848540659909105,0.03352416246060631,70,77,68,1
3954,336,17-08-ATT,80.5,9.957376978415418,0.8086643641553743,0.02052226984763038,77,84,68,1
3955,337,17-10-AHH,3.5,4.078445563895976,0.09349751393366067,0.07270149747492675,0,7,101,1
3956,337,17-10-AHH,10.5,1.5990366563568552,0.1285223671967377,0.020736165634488404,7,14,101,1
3957,337,17-10-AHH,17.5,3.6363214033800895,0.1638165635097247,0.03699586624487075,14,21,101,1
3958,337,17-10-AHH,24.5,2.977924247082676,0.20484618675092775,0.024228945420916644,21,28,101,1
3959,337,17-10-AHH,31.5,-0.17978366757345127,0.2290946617084065,-0.0013079285380168987,28,35,101,1
3960,337,17-10-AHH,38.5,0.16610763179481172,0.22144208520648825,0.0012501961979503673,35,42,101,1
3961,337,17-10-AHH,45.5,1.5029276991706926,0.23939721842171724,0.010463277372777476,42,49,101,1
3962,337,17-10-AHH,52.5,2.749638880216759,0.26870018720694216,0.01705518524071029,49,56,101,1
3963,337,17-10-AHH,59.5,-0.27092810528810435,0.2848146681842103,-0.0015854058536577634,56,63,101,1
3964,337,17-10-AHH,66.5,1.8972969493710714,0.3108646541206586,0.01017214900558544,63,70,101,1
3965,337,17-10-AHH,73.5,8.574594975811028,0.3624995988258801,0.039423468805592034,70,77,101,1
3966,337,17-10-AHH,80.5,16.25114657673973,0.5819572825593015,0.04654163648481575,77,84,101,1
3967,338,17-10-AHT,10.5,1.6579803143852714,0.08484616666486718,0.03256836027595895,7,14,77,1
3968,338,17-10-AHT,17.5,1.4005480746095997,0.10531191363774992,0.022165078103559117,14,21,77,1
3969,338,17-10-AHT,24.5,-0.1672662696299032,0.11076847698909256,-0.0025167549796436223,21,28,77,1
3970,338,17-10-AHT,31.5,0.31254410483491285,0.11388869453484803,0.004573823973652913,28,35,77,1
3971,338,17-10-AHT,38.5,0.09395035246027161,0.11025890004282601,0.0014201476770247126,35,42,77,1
3972,338,17-10-AHT,45.5,2.018137714258809,0.13062646865353283,0.025749473990752683,42,49,77,1
3973,338,17-10-AHT,52.5,1.639229672549991,0.15309456626358786,0.017845502429825806,49,56,77,1
3974,338,17-10-AHT,59.5,2.45923170790162,0.17145048738414026,0.02390614092560761,56,63,77,1
3975,338,17-10-AHT,66.5,10.7065338171847,0.2685338993595772,0.0664505415189576,63,70,77,1
3976,338,17-10-AHT,73.5,15.101657532416736,0.4701548910301903,0.053534334537164996,70,77,77,1
3977,339,17-10-ATH,3.5,3.466238326346167,0.0680187759517322,0.08493337018212675,0,7,60,1
3978,339,17-10-ATH,10.5,2.20627420671851,0.09951837888200239,0.036949191889712144,7,14,60,1
3979,339,17-10-ATH,17.5,1.0074384120207325,0.1207299101097681,0.0139076059818809,14,21,60,1
3980,339,17-10-ATH,24.5,0.19816159752895085,0.12682727114428835,0.0026040876401036694,21,28,60,1
3981,339,17-10-ATH,31.5,-0.3186562037791198,0.1286951401178232,-0.004126757797372704,28,35,60,1
3982,339,17-10-ATH,38.5,2.1398449408283895,0.13059981765576764,0.027307911287550564,35,42,60,1
3983,339,17-10-ATH,45.5,15.50283396490135,0.25781413605944914,0.1002197047962139,42,49,60,1
3984,339,17-10-ATH,52.5,9.76780550214039,0.4499227859639447,0.036183265984233236,49,56,60,1
3985,339,17-10-ATH,59.5,6.715602343327408,0.5956158947150237,0.018791759372989117,56,63,60,1
3986,339,17-10-ATH,66.5,8.75173195861489,0.7698465652176546,0.018946918243248814,63,70,60,1
3987,340,17-10-ATT,10.5,1.3208515291137133,0.08256620491358481,0.026662473072288653,7,14,78,1
3988,340,17-10-ATT,17.5,1.0515990007289922,0.0971817473742106,0.018034919607548612,14,21,78,1
3989,340,17-10-ATT,24.5,0.5012379877835985,0.1036929902766358,0.008056442813321296,21,28,78,1
3990,340,17-10-ATT,31.5,-0.12928714101738548,0.10887849378497134,-0.0019790737442406826,28,35,78,1
3991,340,17-10-ATT,38.5,0.11043045559961077,0.10422265671378468,0.001765938090007849,35,42,78,1
3992,340,17-10-ATT,45.5,0.6687977140651012,0.11494188718327406,0.009697620981268964,42,49,78,1
3993,340,17-10-ATT,52.5,1.6910440619259361,0.12771995200330669,0.022067082908108136,49,56,78,1
3994,340,17-10-ATT,59.5,-0.18171720621620824,0.1362033673768305,-0.002223601487931104,56,63,78,1
3995,340,17-10-ATT,66.5,2.4646193653870965,0.15337019118050868,0.02678290292718799,63,70,78,1
3996,340,17-10-ATT,73.5,16.677454980663615,0.2550799932344999,0.10896879033375563,70,77,78,1
3997,341,17-18-AH,3.5,4.024406529729095,0.052682743505110534,0.12731577305886713,0,7,78,1
3998,341,17-18-AH,10.5,1.8170509954083571,0.08455473642625168,0.035816069609796136,7,14,78,1
3999,341,17-18-AH,17.5,2.8754326803604773,0.1154559184717064,0.041508377084845734,14,21,78,1
4000,341,17-18-AH,24.5,1.0791869065499873,0.13858290721070213,0.012978836138249794,21,28,78,1
4001,341,17-18-AH,31.5,0.5633023189022015,0.14964471603962481,0.006273774464056176,28,35,78,1
4002,341,17-18-AH,38.5,0.5097189138560477,0.15443808024806566,0.0055007904898122,35,42,78,1
4003,341,17-18-AH,45.5,0.5633749725827102,0.1640798928020677,0.005722567656541142,42,49,78,1
4004,341,17-18-AH,52.5,0.9117102384068532,0.17658948224462265,0.008604799361190114,49,56,78,1
4005,341,17-18-AH,59.5,5.9574464801466105,0.21039131531482455,0.047193380829685785,56,63,78,1
4006,341,17-18-AH,66.5,11.517371292259407,0.36407017733648406,0.05272505141966408,63,70,78,1
4007,341,17-18-AH,73.5,18.43657171547772,0.5912485753005218,0.051970729079859286,70,77,78,1
4008,342,17-18-AT,10.5,0.8383961696646398,0.0697236393347245,0.020040935366739454,7,14,68,1
4009,342,17-18-AT,17.5,0.8159956310152005,0.07928820666055056,0.017152522116953426,14,21,68,1
4010,342,17-18-AT,24.5,0.23710463427389528,0.08217548442185615,0.0048089085599766525,21,28,68,1
4011,342,17-18-AT,31.5,0.08145417477212803,0.08792888724138391,0.001543940361497631,28,35,68,1
4012,342,17-18-AT,38.5,0.5129539669259431,0.08646009798641656,0.00988806742208665,35,42,68,1
4013,342,17-18-AT,45.5,0.44019696892773397,0.09720659078454437,0.007547447235400906,42,49,68,1
4014,342,17-18-AT,52.5,1.0285395768834134,0.10716820849308795,0.01599571974042643,49,56,68,1
4015,342,17-18-AT,59.5,-0.05969681138129928,0.11032079028191301,-0.0009018670495493256,56,63,68,1
4016,343,18-01-AH,3.5,17.32785523842229,0.2289694489450305,0.12612931054237322,0,7,114,2
4017,343,18-01-AH,10.5,3.215549705923458,0.35684553357241866,0.015018401536991124,7,14,114,2
4018,343,18-01-AH,17.5,3.7464188874284163,0.40708722978251133,0.015338313320177765,14,21,114,2
4019,343,18-01-AH,24.5,0.9903714385909973,0.43906396907619183,0.003759404507255053,21,28,114,2
4020,343,18-01-AH,31.5,2.479602474273558,0.46634458391058037,0.008861839363075679,28,35,114,2
4021,343,18-01-AH,38.5,3.409605270894664,0.5030317099755064,0.01129685333707453,35,42,114,2
4022,343,18-01-AH,45.5,2.2291951377443793,0.5611133149035795,0.006621345690597984,42,49,114,2
4023,343,18-01-AH,52.5,5.293876123974605,0.6589369357248396,0.013389941275010558,49,56,114,2
4024,343,18-01-AH,59.5,-4.897831115516365,0.639283097681108,-0.01276907193198763,56,63,114,2
4025,343,18-01-AH,66.5,5.428439702843356,0.6624095006808329,0.01365831784634715,63,70,114,2
4026,343,18-01-AH,73.5,5.745867248510589,0.7781606732346437,0.012306514250298883,70,77,114,2
4027,343,18-01-AH,80.5,0.020017488826961746,0.7573698648854835,4.4050447377271974e-05,77,84,114,2
4028,344,18-01-AT,3.5,6.489646421829718,0.08162646188589441,0.13250699736117422,0,7,102,2
4029,344,18-01-AT,10.5,1.6715643594259688,0.12388261490657777,0.022488551772532506,7,14,102,2
4030,344,18-01-AT,17.5,2.35708342426812,0.15108960749745873,0.02600094367077018,14,21,102,2
4031,344,18-01-AT,24.5,0.5632621928379052,0.16381307087283886,0.005730741243018612,21,28,102,2
4032,344,18-01-AT,31.5,0.5780168824424726,0.18004470748714183,0.005350679196200501,28,35,102,2
4033,344,18-01-AT,38.5,0.015476558169319693,0.17723333710367725,0.00014553844122702376,35,42,102,2
4034,344,18-01-AT,45.5,1.0559732029208118,0.1845617661353716,0.009535860948092945,42,49,102,2
4035,344,18-01-AT,52.5,6.3122454363530665,0.2420985917903042,0.04345506094352167,49,56,102,2
4036,344,18-01-AT,59.5,1.7173651674775587,0.304503194535043,0.009399820200572204,56,63,102,2
4037,344,18-01-AT,66.5,2.490594335792557,0.3375930302455915,0.01229584199838044,63,70,102,2
4038,344,18-01-AT,73.5,1.7916024209179542,0.3689004971905257,0.008094334536288461,70,77,102,2
4039,344,18-01-AT,80.5,6.680328233736498,0.401587337496566,0.027724679913883086,77,84,102,2
4040,344,18-01-AT,87.5,20.48288248856925,0.7080876976188536,0.04821173647804919,84,91,102,2
4042,345,18-01-BH,3.5,5.3699706077307,0.08381100645362534,0.10678729908626887,0,7,102,2
4043,345,18-01-BH,10.5,1.5490992484828001,0.1254090185722976,0.02058729196829058,7,14,102,2
4044,345,18-01-BH,17.5,2.3986505401076066,0.149394653187059,0.026759665188108895,14,21,102,2
4045,345,18-01-BH,24.5,1.173526072574535,0.16557075752539546,0.01181293615404417,21,28,102,2
4046,345,18-01-BH,31.5,0.8605635274779216,0.18662896033425883,0.007685155311521347,28,35,102,2
4047,345,18-01-BH,38.5,0.7976258399050096,0.19304888521053667,0.0068862164026064245,35,42,102,2
4048,345,18-01-BH,45.5,1.4849016223564064,0.21552821973795172,0.011482654291255627,42,49,102,2
4049,345,18-01-BH,52.5,3.2389179368729115,0.2496484545165479,0.02162319238830711,49,56,102,2
4050,345,18-01-BH,59.5,-0.6170753212593371,0.2662478323221188,-0.0038627877635498842,56,63,102,2
4051,345,18-01-BH,66.5,-0.3597347152463683,0.26681647325036173,-0.002247079617836656,63,70,102,2
4052,345,18-01-BH,73.5,4.686627138455586,0.2824903411409151,0.027650663025193183,70,77,102,2
4053,345,18-01-BH,80.5,12.126094971397501,0.4132543412603485,0.04890489044597886,77,84,102,2
4054,345,18-01-BH,87.5,15.809779172870972,0.7025283373007349,0.03750685994535951,84,91,102,2
4056,346,18-01-BTH,3.5,5.115606764174974,0.06466819596583015,0.13184241722360698,0,7,104,1
4057,346,18-01-BTH,10.5,0.8591631195317962,0.09720498994272805,0.014731121657403328,7,14,104,1
4058,346,18-01-BTH,17.5,0.9380920661323838,0.10957089033713983,0.014269180181675967,14,21,104,1
4059,346,18-01-BTH,24.5,0.41848137095184174,0.11272669454493586,0.006187256305190189,21,28,104,1
4060,346,18-01-BTH,31.5,0.4185348699254458,0.1214098265659868,0.0057454831809951035,28,35,104,1
4061,346,18-01-BTH,38.5,1.174708750929274,0.12929557907802366,0.015142419657163913,35,42,104,1
4062,346,18-01-BTH,45.5,0.2752014207519711,0.14198784997929817,0.0032303400231322083,42,49,104,1
4063,346,18-01-BTH,52.5,1.8148008818061134,0.15747478060478265,0.019207317671612368,49,56,104,1
4064,346,18-01-BTH,59.5,-1.249345151775923,0.1605544168367837,-0.012969072795694574,56,63,104,1
4065,346,18-01-BTH,66.5,3.8948864098468117,0.17364745593043288,0.037383083529569934,63,70,104,1
4066,346,18-01-BTH,73.5,3.438839465405196,0.24186907224863255,0.023696287647380528,70,77,104,1
4067,346,18-01-BTH,80.5,5.996175406659434,0.2788272939466847,0.03584163349401738,77,84,104,1
4068,346,18-01-BTH,87.5,8.68119867462833,0.44368099844689796,0.03261051185054428,84,91,104,1
4070,346,18-01-BTH,101.5,27.555629571402267,0.6357016664269514,0.07224465769266285,98,105,104,1
4071,347,18-01-BTT,17.5,1.8155343935315371,0.13708744880525697,0.022072703827061516,14,21,104,2
4072,347,18-01-BTT,24.5,0.6887641344432154,0.14038966007331874,0.008176814613501535,21,28,104,2
4073,347,18-01-BTT,31.5,0.5555908964885398,0.1520984267183633,0.00608806315397017,28,35,104,2
4074,347,18-01-BTT,38.5,0.49627032721334735,0.15713926393548253,0.005263593524033811,35,42,104,2
4075,347,18-01-BTT,45.5,0.23618686626663363,0.16486801981863963,0.002387635743694129,42,49,104,2
4076,347,18-01-BTT,52.5,0.4278073277479938,0.1737189569916854,0.004104400724369128,49,56,104,2
4077,347,18-01-BTT,59.5,-0.6674605989744287,0.16868707544469547,-0.006594662505656886,56,63,104,2
4078,347,18-01-BTT,66.5,0.9419162801138043,0.17425144830926914,0.009009167396245013,63,70,104,2
4079,347,18-01-BTT,73.5,5.02524421068637,0.21091767374238665,0.039709365598448045,70,77,104,2
4080,347,18-01-BTT,80.5,8.761636524647722,0.3004543534810482,0.04860214995021077,77,84,104,2
4081,347,18-01-BTT,87.5,10.359525208800775,0.4841982286700973,0.03565869167969466,84,91,104,2
4083,348,18-06-BH,3.5,4.053653400676453,0.0673413480812904,0.10032601356557161,0,7,87,1
4084,348,18-06-BH,10.5,1.9687438073904444,0.10215426236090064,0.032120438277864385,7,14,87,1
4085,348,18-06-BH,17.5,1.7662637366713907,0.12766665500222502,0.023058275431443023,14,21,87,1
4086,348,18-06-BH,24.5,0.605823736112466,0.1346948930386263,0.007496247289528325,21,28,87,1
4087,348,18-06-BH,31.5,1.123605872336294,0.15196051011836273,0.012323441481179467,28,35,87,1
4088,348,18-06-BH,38.5,0.010750290554026517,0.15409358680058946,0.0001162744751120881,35,42,87,1
4089,348,18-06-BH,45.5,0.4554326788205408,0.16029759125327223,0.00473528303679614,42,49,87,1
4090,348,18-06-BH,52.5,-0.28305839050267206,0.16176793742474155,-0.002916300916494014,49,56,87,1
4091,348,18-06-BH,59.5,-1.0782293623072716,0.15244659115796488,-0.011788055892418658,56,63,87,1
4092,348,18-06-BH,66.5,0.7117486962604245,0.15367807480872817,0.007719044037850833,63,70,87,1
4093,348,18-06-BH,73.5,3.875704440352784,0.17224955079891485,0.037500866450031214,70,77,87,1
4094,348,18-06-BH,80.5,33.15204287990542,0.4177534499265604,0.13226319210423212,77,84,87,1
4095,349,18-06-BTH,3.5,5.175801347451692,0.06169071937294858,0.13983198229438717,0,7,61,1
4096,349,18-06-BTH,10.5,0.884550992667459,0.09786972163678995,0.015063409089043356,7,14,61,1
4097,349,18-06-BTH,17.5,1.067581707470448,0.11229771802479223,0.0158445147157065,14,21,61,1
4098,349,18-06-BTH,24.5,0.18601237068302015,0.11317155688249218,0.0027393863471095736,21,28,61,1
4099,349,18-06-BTH,31.5,1.2114514739896378,0.12652676985578987,0.015957775514889083,28,35,61,1
4100,349,18-06-BTH,38.5,0.9475998557344023,0.13714613930293224,0.011515694870580318,35,42,61,1
4101,349,18-06-BTH,45.5,7.217421735138267,0.18362296783413196,0.06550943145683369,42,49,61,1
4102,349,18-06-BTH,52.5,23.015290550386077,0.4304773477888775,0.08910763314493711,49,56,61,1
4103,350,18-07-BH,3.5,3.104177715948188,0.049246034588399414,0.10505677400874491,0,7,96,1
4104,350,18-07-BH,10.5,0.8812608409855325,0.07290985183597035,0.020144987698145322,7,14,96,1
4105,350,18-07-BH,17.5,1.6339588158417482,0.08806277654407253,0.03092412935341274,14,21,96,1
4106,350,18-07-BH,24.5,0.085990035052651,0.09876322524622172,0.0014511142657649728,21,28,96,1
4107,350,18-07-BH,31.5,-0.21761065209574018,0.09737832225754507,-0.0037244882819026538,28,35,96,1
4108,350,18-07-BH,38.5,0.5373139096219011,0.09594561545097358,0.009333654054892837,35,42,96,1
4109,350,18-07-BH,45.5,1.7963910772562082,0.1136976213135134,0.02633287393501961,42,49,96,1
4110,350,18-07-BH,52.5,1.4617785889927586,0.1351115174612129,0.018031754021419114,49,56,96,1
4111,350,18-07-BH,59.5,0.406802928033731,0.1480886188186519,0.004578372635688483,56,63,96,1
4112,350,18-07-BH,66.5,1.4940955736899277,0.16305142156871313,0.01527223292827171,63,70,96,1
4113,350,18-07-BH,73.5,0.5153010086415446,0.17384937784622465,0.004940109795286363,70,77,96,1
4114,350,18-07-BH,80.5,0.8933714873595934,0.17503076183288974,0.00850680453733173,77,84,96,1
4115,350,18-07-BH,87.5,16.402373842956816,0.2882300892758433,0.094845370956739,84,91,96,1
4117,351,18-07-BTH,3.5,4.291828981746879,0.06273503418863305,0.11401999529327625,0,7,91,2
4118,351,18-07-BTH,10.5,0.6937469163996938,0.09235182421265217,0.012520000233062545,7,14,91,2
4119,351,18-07-BTH,17.5,1.5528633369337586,0.10725604772106793,0.024130159711710984,14,21,91,2
4120,351,18-07-BTH,24.5,0.4794894524308647,0.11574946191041356,0.0069041278827135346,21,28,91,2
4121,351,18-07-BTH,31.5,0.28963678258142694,0.12424592496843874,0.0038852620002762157,28,35,91,2
4122,351,18-07-BTH,38.5,0.3233566700646115,0.1257675882516052,0.004285108674922378,35,42,91,2
4123,351,18-07-BTH,45.5,1.236752650972411,0.13541471188426488,0.015221790820254797,42,49,91,2
4124,351,18-07-BTH,52.5,1.2042899382976748,0.15346199761725007,0.013079133129550604,49,56,91,2
4125,351,18-07-BTH,59.5,-0.034488377242228196,0.16193981045409025,-0.0003549505743885176,56,63,91,2
4126,351,18-07-BTH,66.5,7.902327391589848,0.21266065592293962,0.06193221588398687,63,70,91,2
4127,351,18-07-BTH,73.5,15.20611141703728,0.3990707826601663,0.06350632551814012,70,77,91,2
4128,351,18-07-BTH,80.5,11.884324925896092,0.5888519408725535,0.03363699231504059,77,84,91,2
4129,352,18-07-BTT,10.5,1.3488399913461535,0.10765406459554482,0.02088232024206008,7,14,101,2
4130,352,18-07-BTT,17.5,1.4844219024946792,0.1259977250787023,0.019635564869226286,14,21,101,2
4131,352,18-07-BTT,24.5,0.1160426597859567,0.12975760921827123,0.001490505521346806,21,28,101,2
4132,352,18-07-BTT,31.5,-0.0747173570134687,0.13422492564913577,-0.0009277630645242452,28,35,101,2
4133,352,18-07-BTT,38.5,0.26000117105987897,0.13169940768608673,0.0032903358694875706,35,42,101,2
4134,352,18-07-BTT,45.5,0.010637688437166453,0.1373974515366131,0.0001290379154076688,42,49,101,2
4135,352,18-07-BTT,52.5,0.4247236208019521,0.13980697741135636,0.005063214400621804,49,56,101,2
4136,352,18-07-BTT,59.5,-0.9663356958992592,0.13679863645775034,-0.011773213058763537,56,63,101,2
4137,352,18-07-BTT,66.5,1.0422724565245831,0.1407371121757626,0.012343018369631347,63,70,101,2
4138,352,18-07-BTT,73.5,2.9095902010813974,0.15976096884185,0.030353577829155175,70,77,101,2
4139,352,18-07-BTT,80.5,7.391080225677515,0.22051951742019554,0.055861119173969825,77,84,101,2
4140,352,18-07-BTT,87.5,14.186614232951774,0.4168412704418296,0.056722687342973165,84,91,101,2
4142,353,18-11-AH,3.5,6.743824498808021,0.10093356422640835,0.11135748137062815,0,7,98,2
4143,353,18-11-AH,10.5,1.9812398266133078,0.148018583004946,0.022308458239858362,7,14,98,2
4144,353,18-11-AH,17.5,2.895049959580417,0.1815301465970897,0.02658006593624774,14,21,98,2
4145,353,18-11-AH,24.5,1.4107317556994803,0.20245213458048905,0.011613706112333881,21,28,98,2
4146,353,18-11-AH,31.5,3.0281533267201577,0.24007628302945977,0.02102216073788911,28,35,98,2
4147,353,18-11-AH,38.5,1.3008978445684796,0.26154199984002524,0.008289923131301962,35,42,98,2
4148,353,18-11-AH,45.5,3.1851282791759528,0.3023367098861193,0.01755839419552949,42,49,98,2
4149,353,18-11-AH,52.5,3.981173520496959,0.36114812499212584,0.018372763809788393,49,56,98,2
4150,353,18-11-AH,59.5,-0.7996635813884465,0.3816675459211864,-0.0034919726602131,56,63,98,2
4151,353,18-11-AH,66.5,1.1034781628814747,0.39814901970904154,0.00461920080278766,63,70,98,2
4152,353,18-11-AH,73.5,1.696934279935517,0.4079807868718412,0.006932247524638843,70,77,98,2
4153,353,18-11-AH,80.5,7.697784280885498,0.4523484291860203,0.028362296938288987,77,84,98,2
4154,353,18-11-AH,87.5,21.210283415692533,0.7934076005585251,0.044555247938893365,84,91,98,2
4155,354,18-11-AT,3.5,4.2908932627394245,0.05154606811245035,0.13873975325588445,0,7,101,1
4156,354,18-11-AT,10.5,1.7996172341139751,0.0849623898135949,0.03530223271069872,7,14,101,1
4157,354,18-11-AT,17.5,2.237631601897676,0.11173708130262597,0.033376440118945076,14,21,101,1
4158,354,18-11-AT,24.5,0.2711355507900106,0.12454470944863769,0.003628356328025146,21,28,101,1
4159,354,18-11-AT,31.5,0.3998564755445183,0.13065672021695943,0.005100598408824597,28,35,101,1
4160,354,18-11-AT,38.5,0.018330170939793607,0.13065554868737014,0.00023382309596935752,35,42,101,1
4161,354,18-11-AT,45.5,0.31607735593684055,0.13372723467867811,0.003939329146331787,42,49,101,1
4162,354,18-11-AT,52.5,0.05216357474681181,0.13703853781734915,0.0006344149071450454,49,56,101,1
4163,354,18-11-AT,59.5,-0.8556047681768627,0.13317294606736213,-0.010707940231645308,56,63,101,1
4164,354,18-11-AT,66.5,0.3904134159755963,0.13078141174155328,0.004975393811406992,63,70,101,1
4165,354,18-11-AT,73.5,5.115622405802258,0.16011880986083712,0.05324819332852857,70,77,101,1
4166,354,18-11-AT,80.5,5.198945535327226,0.2343652656533981,0.03697181492056028,77,84,101,1
4167,354,18-11-AT,87.5,16.475696624895463,0.39783428200860016,0.06902244380797773,84,91,101,1
4169,355,18-14-AH,3.5,9.815214115333477,0.16783442884173067,0.09746921597146703,0,7,109,2
4170,355,18-14-AH,10.5,1.477308795679943,0.23138085358542188,0.010641249213060937,7,14,109,2
4171,355,18-14-AH,17.5,4.2215395850223585,0.2696488343349821,0.02609282300708917,14,21,109,2
4172,355,18-14-AH,24.5,2.538358779433441,0.31386721051906546,0.01347894212563953,21,28,109,2
4173,355,18-14-AH,31.5,1.996634460788158,0.3572399618081444,0.009315094774029649,28,35,109,2
4174,355,18-14-AH,38.5,2.0583637815463662,0.379070582507098,0.009050046247028518,35,42,109,2
4175,355,18-14-AH,45.5,3.652142375997139,0.4271671232128017,0.014249467314372226,42,49,109,2
4176,355,18-14-AH,52.5,5.47745623853091,0.5126004403167397,0.017809375515253,49,56,109,2
4177,355,18-14-AH,59.5,-3.382213276587484,0.5242318147088627,-0.01075291878417639,56,63,109,2
4178,355,18-14-AH,66.5,0.3104299753765297,0.5090964398082125,0.0010162775691166207,63,70,109,2
4179,355,18-14-AH,73.5,6.619927988033352,0.5524183834592014,0.01997256724930077,70,77,109,2
4180,355,18-14-AH,80.5,11.977865178530891,0.7100309544941973,0.028115828619198553,77,84,109,2
4181,356,18-14-AT,3.5,4.337659731445644,0.062401421098273256,0.11585365779342467,0,7,87,1
4182,356,18-14-AT,10.5,0.9823289571812626,0.09049237946115747,0.01809229615117136,7,14,87,1
4183,356,18-14-AT,17.5,2.2830978881904205,0.11206470878743079,0.03395505318451175,14,21,87,1
4184,356,18-14-AT,24.5,-0.4746689970988084,0.11744169826742887,-0.006736235994844154,21,28,87,1
4185,356,18-14-AT,31.5,0.29283771464153047,0.12393530304431279,0.00393804546200511,28,35,87,1
4186,356,18-14-AT,38.5,-0.31632730172418083,0.11788449607511789,-0.004472277416398789,35,42,87,1
4187,356,18-14-AT,45.5,-0.14051118654790395,0.1172231043754047,-0.001997774347992008,42,49,87,1
4188,356,18-14-AT,52.5,0.3841062306039061,0.118269745513177,0.005412855572054858,49,56,87,1
4189,356,18-14-AT,59.5,-0.7718944322911938,0.11691964576828008,-0.01100320405550137,56,63,87,1
4190,356,18-14-AT,66.5,7.582651250192467,0.1467317134302927,0.08612829352434355,63,70,87,1
4191,356,18-14-AT,73.5,20.098887708236298,0.37048091630134555,0.09041800726153129,70,77,87,1
4192,356,18-14-AT,80.5,17.81461936393192,0.6785666557598399,0.04375551321479639,77,84,87,1
4193,357,18-14-BH,3.5,3.2437875057359116,0.051185800240867114,0.10562133412233758,0,7,76,2
4194,357,18-14-BH,10.5,0.5744816688505058,0.0721344304857449,0.01327340413775624,7,14,76,2
4195,357,18-14-BH,17.5,1.4703857835110532,0.08557648406690753,0.028636873777174575,14,21,76,2
4196,357,18-14-BH,24.5,-0.0010815095743712914,0.09091124431998968,-1.9827205872806936e-05,21,28,76,2
4197,357,18-14-BH,31.5,0.08209595886667731,0.09344009608729235,0.0014643242445224428,28,35,76,2
4198,357,18-14-BH,38.5,0.12821998311975716,0.09228398827885795,0.0023156776798648627,35,42,76,2
4199,357,18-14-BH,45.5,0.5262961850807578,0.09856095067139858,0.008899673780464792,42,49,76,2
4200,357,18-14-BH,52.5,0.6462625443740959,0.10747524622915326,0.010021882046466273,49,56,76,2
4201,357,18-14-BH,59.5,-0.43471887111750396,0.10751706915631842,-0.006738757460074685,56,63,76,2
4202,357,18-14-BH,66.5,3.5008100955601837,0.1255744446933468,0.04646394022962731,63,70,76,2
4203,357,18-14-BH,73.5,43.52418556138644,0.3690573591413919,0.19655565042177092,70,77,76,2
4204,358,18-14-BTH,3.5,5.22696537468194,0.07584497947135742,0.11486072009674866,0,7,60,1
4205,358,18-14-BTH,10.5,1.224331557143144,0.11079150351169247,0.018417952014011814,7,14,60,1
4206,358,18-14-BTH,17.5,2.253333786408691,0.13434204837235741,0.027955181242077187,14,21,60,1
4207,358,18-14-BTH,24.5,-0.4521965989929781,0.14092566647537472,-0.005347932829917285,21,28,60,1
4208,358,18-14-BTH,31.5,0.611222890122417,0.14376248082018298,0.007086026973511144,28,35,60,1
4209,358,18-14-BTH,38.5,1.4611043131517951,0.15276533176142418,0.015940618379672936,35,42,60,1
4210,358,18-14-BTH,45.5,13.216336917076626,0.2528467220951164,0.0871169221123676,42,49,60,1
4211,358,18-14-BTH,52.5,10.427098483372967,0.4518541331596393,0.0384604149811959,49,56,60,1
4212,359,18-16-AH,3.5,3.4048214243970754,0.05724401421374665,0.09913180359445155,0,7,110,2
4213,359,18-16-AH,10.5,0.6844534575302372,0.07768798749592132,0.014683811478708802,7,14,110,2
4214,359,18-16-AH,17.5,1.4883812234778262,0.09183458349261445,0.02701199567875802,14,21,110,2
4215,359,18-16-AH,24.5,0.1884764805894363,0.09714486823314301,0.0032335981649094393,21,28,110,2
4216,359,18-16-AH,31.5,0.6183667864466117,0.10527003369269836,0.009790167957510943,28,35,110,2
4217,359,18-16-AH,38.5,0.023014508759375087,0.10729121999984714,0.00035750842053071185,35,42,110,2
4218,359,18-16-AH,45.5,1.0307874782424657,0.11491192234262353,0.014950399361362617,42,49,110,2
4219,359,18-16-AH,52.5,1.7301466107623467,0.13571794487676175,0.021246841655481408,49,56,110,2
4220,359,18-16-AH,59.5,-0.1398186036002793,0.14461903379706526,-0.001611343955785676,56,63,110,2
4221,359,18-16-AH,66.5,0.5133302184495284,0.15124990323856194,0.005656534951517379,63,70,110,2
4222,359,18-16-AH,73.5,1.1227197087948066,0.15660031885994666,0.011948887002787605,70,77,110,2
4223,359,18-16-AH,80.5,4.560991021663181,0.1852613839675708,0.04103203560274927,77,84,110,2
4224,359,18-16-AH,87.5,7.425351093627419,0.2976010002158616,0.04158448777749135,84,91,110,2
4226,359,18-16-AH,101.5,18.735311112941968,0.5538099539969499,0.05638309368802338,98,105,110,2
